"SAMPLE","CHR","BIN.START","BIN.END","BIN.GC.CONTENT","BIN.N.COUNT","Marieke_WGS.2.COUNT","Marieke_WGS.2.GC","Marieke_WGS.2.GR10M","Marieke_WGS.2.GC.GR10M","Marieke_WGS.2.AUTO.GR10M","Marieke_WGS.2.AUTO.X.GR10M","Marieke_WGS.2.AUTO.Y.GR10M","Marieke_WGS.2.GC.AUTO.GR10M","Marieke_WGS.2.GC.AUTO.X.GR10M","Marieke_WGS.2.GC.AUTO.Y.GR10M"
"Marieke_WGS-2","chr1",20100001,20150000,23768,0,328,361.51,177.794362281707,186.151999561247,182.937579299676,178.183630834808,182.527286159824,191.502262469633,186.545813628777,191.087266699308
"Marieke_WGS-2","chr1",20150001,20200000,21001,0,332,358.25,179.962586211971,184.473330870009,185.168525388696,180.356601942549,184.753228673968,189.775346545728,184.863593628141,189.364093095701
"Marieke_WGS-2","chr1",20200001,20250000,22224,0,341,373.12,184.841090055067,192.130325789861,190.188154088992,185.245786934968,189.761599330793,197.652413965504,192.536787312023,197.22409048393
"Marieke_WGS-2","chr1",20250001,20300000,22701,0,339,372.25,183.756978089935,191.6823375195,189.072681044482,184.159301381097,188.648628073721,197.191549899922,192.087851299583,196.764225135729
"Marieke_WGS-2","chr1",20300001,20350000,21060,0,280,302.36,151.77567511853,155.693946467148,156.166226231431,152.107977541909,155.815975990094,160.168803298161,156.023324966936,159.821708830192
"Marieke_WGS-2","chr1",20350001,20400000,21169,0,321,347.12,173.999970403743,178.742170583664,179.03342364389,174.38093139626,178.631886760072,183.879464879143,179.120308779345,183.48098812388
"Marieke_WGS-2","chr1",20400001,20450000,24274,0,356,392.55,192.97192979356,202.135397161262,198.554201922819,193.394428588999,198.108883758833,207.945044763504,202.563024923173,207.494416593769
"Marieke_WGS-2","chr1",20450001,20500000,25460,0,351,386.82,190.261649880729,199.184853725434,195.765519311543,190.678214704322,195.326455616153,204.909698676395,199.606239461933,204.465648265957
"Marieke_WGS-2","chr1",20500001,20550000,23539,0,334,368,181.046698177104,189.493889072333,186.283998433207,181.44308749642,185.86619993104,194.940202453113,189.894773077895,194.51775648072
"Marieke_WGS-2","chr1",20550001,20600000,22461,0,334,366.16,181.046698177104,188.546419626971,186.283998433207,181.44308749642,185.86619993104,193.965501440848,188.945299212506,193.545167698317
"Marieke_WGS-2","chr1",20600001,20650000,25379,0,367,404.49,198.934545601788,208.283649975185,204.689303667625,199.370099135288,204.23022567273,214.27000676701,208.724284680103,213.805672062192
"Marieke_WGS-2","chr1",20650001,20700000,24894,0,356,392.54,192.97192979356,202.130247870798,198.554201922819,193.394428588999,198.108883758833,207.939747475394,202.557864739122,207.489130785168
"Marieke_WGS-2","chr1",20700001,20750000,24066,0,351,386.98,190.261649880729,199.267242372857,195.765519311543,190.678214704322,195.326455616153,204.994455286157,199.68880240675,204.550221203558
"Marieke_WGS-2","chr1",20750001,20800000,24299,0,347,382.63,188.093425950464,197.027301021051,193.534573222523,188.50524359658,193.100513102009,202.690134958246,197.444122344552,202.250894462549
"Marieke_WGS-2","chr1",20800001,20850000,24816,0,327,360.58,177.25230629914,185.673115548103,182.379842777421,177.640388057872,181.970800531288,191.00961467539,186.065916512031,190.595686499506
"Marieke_WGS-2","chr1",20850001,20900000,24154,0,315,347.31,170.747634508346,178.840007102478,175.687004510359,171.121474734648,175.292972988855,183.980113353236,179.218352276315,183.58141848728
"Marieke_WGS-2","chr1",20900001,20950000,23958,0,290,319.7,157.196234944192,164.622816131589,161.743591453982,157.540405311263,161.380832275454,169.354300881142,164.971084111422,168.987300942626
"Marieke_WGS-2","chr1",20950001,21000000,24993,0,313,345.11,169.663522543214,177.707163200415,174.571531465849,170.034989180777,174.180001731783,182.814709969005,178.083111785088,182.418540595276
"Marieke_WGS-2","chr1",21000001,21050000,26579,0,306,336.36,165.869130665251,173.201534044483,170.667375810064,166.232289742229,170.284602332031,178.179582872633,173.567950740437,177.793458070259
"Marieke_WGS-2","chr1",21050001,21100000,22661,0,324,355.69,175.626138351442,183.155112511245,180.706633210655,176.010659727066,180.30134364568,188.419240789532,183.542586511078,188.010926094096
"Marieke_WGS-2","chr1",21100001,21150000,22016,0,341,372.41,184.841090055067,191.764726166923,190.188154088992,185.245786934968,189.761599330793,197.276306509684,192.1704142444,196.848798073329
"Marieke_WGS-2","chr1",21150001,21200000,19689,0,310,330.62,168.037354595515,170.245841318192,172.898321899084,168.405260849971,172.510544846175,175.138939497414,170.606005095146,174.759403933847
"Marieke_WGS-2","chr1",21200001,21250000,18688,0,339,353.79,183.756978089935,182.1767473231,189.072681044482,184.159301381097,188.648628073721,187.412756048606,182.562151541382,187.006622460093
"Marieke_WGS-2","chr1",21250001,21300000,19075,0,341,359.86,184.841090055067,185.3023666347,190.188154088992,185.245786934968,189.761599330793,190.62820993146,185.694383260357,190.215108280305
"Marieke_WGS-2","chr1",21300001,21350000,18851,0,321,336.71,173.999970403743,173.381759210721,179.03342364389,174.38093139626,178.631886760072,178.364987956488,173.748557182223,177.978461371259
"Marieke_WGS-2","chr1",21350001,21400000,20033,0,298,319.09,161.532682804721,164.30870941329,166.205483632023,161.886347526746,165.832717303743,169.031166306424,164.656312884309,168.664866618025
"Marieke_WGS-2","chr1",21400001,21450000,19430,0,293,311.46,158.82240289189,160.379800789317,163.416801020747,159.170133642069,163.050289161062,164.989335478387,160.719092453373,164.63179465621
"Marieke_WGS-2","chr1",21450001,21500000,20713,0,298,320.43,161.532682804721,164.998714335456,166.205483632023,161.886347526746,165.832717303743,169.741002913182,165.347777547147,169.373164970427
"Marieke_WGS-2","chr1",21500001,21550000,23857,0,306,337.3,165.869130665251,173.685567348092,170.667375810064,166.232289742229,170.284602332031,178.677527954987,174.053008041234,178.29032407866
"Marieke_WGS-2","chr1",21550001,21600000,25732,0,295,324.96,159.906514857023,167.331342915612,164.532274065257,160.25661919594,164.163260418134,172.140674427075,167.685340922263,171.767636266236
"Marieke_WGS-2","chr1",21600001,21650000,25904,0,339,373.3,183.756978089935,192.223013018212,189.072681044482,184.159301381097,188.648628073721,197.747765151487,192.629670624941,197.319235038731
"Marieke_WGS-2","chr1",21650001,21700000,25398,0,273,300.88,147.981283240567,154.931851478488,152.262070575645,148.305278103361,151.920576590341,159.384804657861,155.259617727384,159.039409157389
"Marieke_WGS-2","chr1",21700001,21750000,22453,0,217,237.88,117.626148216861,122.491321555779,121.028825329359,117.883682594979,120.757381392323,126.011889563985,122.750458205896,125.738814977266
"Marieke_WGS-2","chr1",21750001,21800000,23314,0,174,191.61,94.3177409665151,98.6655545792112,97.0461548723891,94.5242431867577,96.8284993652725,101.501337478372,98.8742866017813,101.281378584975
"Marieke_WGS-2","chr1",21800001,21850000,24173,0,290,319.75,157.196234944192,164.648562583909,161.743591453982,157.540405311263,161.380832275454,169.380787321693,164.996885031677,169.013729985626
"Marieke_WGS-2","chr1",21850001,21900000,25704,0,314,345.91,170.20557852578,178.119106437529,175.129267988104,170.578231957712,174.736487360319,183.238493017816,178.495926509171,182.841405283277
"Marieke_WGS-2","chr1",21900001,21950000,28667,0,327,355.86,177.25230629914,183.242650449132,182.379842777421,177.640388057872,181.970800531288,188.509294687404,183.630309639945,188.100784840297
"Marieke_WGS-2","chr1",21950001,22000000,27597,0,340,372.22,184.299034072501,191.666889648108,189.630417566737,184.702544158032,189.205113702257,197.175658035592,192.07237074743,196.748367709929
"Marieke_WGS-2","chr1",22000001,22050000,20820,0,362,389.74,196.224265688957,200.6884465409,201.90062105635,196.653885250611,201.44779753005,206.456506804555,201.113013204834,206.009104377163
"Marieke_WGS-2","chr1",22050001,22100000,20686,0,332,356.87,179.962586211971,183.762728785988,185.168525388696,180.356601942549,184.753228673968,189.044320786528,184.151488229099,188.634651508899
"Marieke_WGS-2","chr1",22100001,22150000,24279,0,287,316.46,155.570066996493,162.954446021278,160.070381887216,155.910676980457,159.711375389846,167.637979533457,163.299184478888,167.27469895622
"Marieke_WGS-2","chr1",22150001,22200000,28462,0,335,365.03,181.58875415967,187.964549804548,186.841734955462,181.986330273355,186.422685559576,193.366907884402,188.36219841474,192.947871326515
"Marieke_WGS-2","chr1",22200001,22250000,27645,0,337,368.85,182.672866124802,189.931578761766,187.957207999972,183.072815827226,187.535656816648,195.390471942475,190.333388722233,194.967050211722
"Marieke_WGS-2","chr1",22250001,22300000,25947,0,247,271.97,133.887827693846,140.045252747289,137.760920997012,134.180965903041,137.451950248404,144.070344731449,140.341525635857,143.758136494732
"Marieke_WGS-2","chr1",22300001,22350000,24838,0,120,132.32,65.0467179079414,68.1354114186171,66.9283826706131,65.1891332322467,66.7782754243259,70.0937162733585,68.2795553632259,69.941819395459
"Marieke_WGS-2","chr1",22350001,22400000,23100,0,260,286.1,140.934555467206,147.321200172811,145.011495786328,141.243122003201,144.686263419373,151.555412831075,147.632865699962,151.22698404656
"Marieke_WGS-2","chr1",22400001,22450000,22179,0,320,350,173.457914421177,180.225166237273,178.475687121635,173.837688619325,178.075401131536,185.405083854863,180.606441786042,185.003301000685
"Marieke_WGS-2","chr1",22450001,22500000,27004,0,347,380.85,188.093425950464,196.110727318473,193.534573222523,188.50524359658,193.100513102009,201.747217674642,196.525609583469,201.310020531746
"Marieke_WGS-2","chr1",22500001,22550000,24754,0,341,376.02,184.841090055067,193.623620024398,190.188154088992,185.245786934968,189.761599330793,199.188627517445,194.033240686821,198.756974977936
"Marieke_WGS-2","chr1",22550001,22600000,26924,0,376,412.81,203.813049444883,212.567859641168,209.708932367921,204.259284127706,209.238596329554,218.677350474646,213.01755781056,218.203464817408
"Marieke_WGS-2","chr1",22600001,22650000,23724,0,367,404.47,198.934545601788,208.273351394257,204.689303667625,199.370099135288,204.23022567273,214.25941219079,208.713964312001,213.795100444992
"Marieke_WGS-2","chr1",22650001,22700000,24860,0,352,388.14,190.803705863295,199.864560066672,196.323255833799,191.221457481257,195.882941244689,205.608940706933,200.287383756669,205.16337500116
"Marieke_WGS-2","chr1",22700001,22750000,24410,0,340,374.92,184.299034072501,193.057198073367,189.630417566737,184.702544158032,189.205113702257,198.605925825329,193.465620441208,198.175536031934
"Marieke_WGS-2","chr1",22750001,22800000,20780,0,323,347.58,175.084082368876,178.979037945004,180.1488966884,175.467416950131,179.744858017144,184.123140132209,179.357677245693,183.72413531948
"Marieke_WGS-2","chr1",22800001,22850000,20927,0,369,397.8,200.01865756692,204.838774654821,205.804776712135,200.456584689159,205.343196929802,210.726121021327,205.272121549964,210.269466108779
"Marieke_WGS-2","chr1",22850001,22900000,27150,0,361,395.99,195.68220970639,203.906753080851,201.342884534095,196.110642473676,200.891311901514,209.767311873392,204.338128236728,209.312734752175
"Marieke_WGS-2","chr1",22900001,22950000,27124,0,361,396.03,195.68220970639,203.927350242707,201.342884534095,196.110642473676,200.891311901514,209.788501025833,204.358768972932,209.333877986575
"Marieke_WGS-2","chr1",22950001,23000000,25855,0,373,410.78,202.186881497185,211.522553676992,208.035722801156,202.6295557969,207.569139443946,217.602000988287,211.970040448201,217.130445671604
"Marieke_WGS-2","chr1",23000001,23050000,25335,0,337,371.45,182.672866124802,191.270394282386,187.957207999972,183.072815827226,187.535656816648,196.767766851111,191.675036575501,196.341360447727
"Marieke_WGS-2","chr1",23050001,23100000,25638,0,330,363.57,178.878474246839,187.212753396815,184.053052344186,179.270116388678,183.640257416896,192.593503820322,187.608811543289,192.176143270912
"Marieke_WGS-2","chr1",23100001,23150000,26223,0,342,376.32,185.383146037633,193.778098738316,190.745890611247,185.789029711903,190.318084959329,199.347546160749,194.188046208352,198.915549235937
"Marieke_WGS-2","chr1",23150001,23200000,25555,0,352,387.86,190.803705863295,199.720379933682,196.323255833799,191.221457481257,195.882941244689,205.460616639849,200.14289860324,205.015372360359
"Marieke_WGS-2","chr1",23200001,23250000,26071,0,356,391.87,192.97192979356,201.785245409715,198.554201922819,193.394428588999,198.108883758833,207.584829172015,202.212132407703,207.134981608967
"Marieke_WGS-2","chr1",23250001,23300000,23516,0,309,340.44,167.495298612949,175.302444553764,172.340585376829,167.862018073035,171.954059217639,180.34087642157,175.673305833257,179.950067979066
"Marieke_WGS-2","chr1",23300001,23350000,22579,0,293,321.48,158.82240289189,165.539389834167,163.416801020747,159.170133642069,163.050289161062,170.297218164747,165.889596872505,169.928174873429
"Marieke_WGS-2","chr1",23350001,23400000,18995,0,352,370.7,190.803705863295,190.884197497592,196.323255833799,191.221457481257,195.882941244689,196.370470242851,191.288022771673,195.944924802726
"Marieke_WGS-2","chr1",23400001,23450000,21546,0,347,377.03,188.093425950464,194.143698361255,193.534573222523,188.50524359658,193.100513102009,199.723653616569,194.554419275975,199.290841646538
"Marieke_WGS-2","chr1",23450001,23500000,21407,0,310,336.25,168.037354595515,173.14489184938,172.898321899084,168.405260849971,172.510544846175,178.121312703422,173.511188715876,177.735314175658
"Marieke_WGS-2","chr1",23500001,23550000,24311,0,319,351.75,172.915858438611,181.12629206846,177.91795059938,173.294445842389,177.518915503,186.332109274137,181.509473994972,185.928317505689
"Marieke_WGS-2","chr1",23550001,23600000,23268,0,287,316,155.570066996493,162.717578659938,160.070381887216,155.910676980457,159.711375389846,167.394304280391,163.061816012541,167.031551760619
"Marieke_WGS-2","chr1",23600001,23650000,18827,0,363,380.5,196.766321671523,195.930502152236,202.458357578605,197.197128027546,202.004283158586,201.561812590787,196.345003141683,201.125017230745
"Marieke_WGS-2","chr1",23650001,23700000,22295,0,329,360.2,178.336418264273,185.477442510474,183.495315821931,178.726873611743,183.08377178836,190.808317727205,185.869829518092,190.394825772705
"Marieke_WGS-2","chr1",23700001,23750000,23932,0,319,351.66,172.915858438611,181.079948454284,177.91795059938,173.294445842389,177.518915503,186.284433681146,181.463032338513,185.880745228289
"Marieke_WGS-2","chr1",23750001,23800000,25025,0,345,380.38,187.009313985332,195.868710666668,192.419100178013,187.418758042709,191.987541844937,201.498245133465,196.28308093307,201.061587527545
"Marieke_WGS-2","chr1",23800001,23850000,24794,0,286,315.37,155.028011013927,162.393173360711,159.512645364961,155.367434203521,159.15488976131,167.060575129452,162.736724417326,166.698545818817
"Marieke_WGS-2","chr1",23850001,23900000,25183,0,280,308.68,151.77567511853,158.948298040347,156.166226231431,152.107977541909,155.815975990094,163.516689383769,159.284561287187,163.162339865404
"Marieke_WGS-2","chr1",23900001,23950000,24485,0,312,344.05,169.121466560648,177.16133841124,174.013794943594,169.491746403841,173.623516103247,182.25319742933,177.536132275679,181.858244883674
"Marieke_WGS-2","chr1",23950001,24000000,23926,0,269,296.54,145.813059310302,152.697059417146,150.031124486624,146.13230699562,149.694634076197,157.08578161806,153.020097849237,156.745368224981
"Marieke_WGS-2","chr1",24000001,24050000,23468,0,323,355.83,175.084082368876,183.22720257774,180.1488966884,175.467416950131,179.744858017144,188.493402823074,183.614829087792,188.084927414497
"Marieke_WGS-2","chr1",24050001,24100000,23092,0,262,288.29,142.018667432339,148.44889478441,146.126968830839,142.329607557072,145.799234676445,152.715518927196,148.762946007137,152.384576129964
"Marieke_WGS-2","chr1",24100001,24150000,25099,0,312,343.98,169.121466560648,177.125293377992,174.013794943594,169.491746403841,173.623516103247,182.216116412559,177.500010987322,181.821244223473
"Marieke_WGS-2","chr1",24150001,24200000,22556,0,267,292.91,144.72894734517,150.827866978742,148.915651442114,145.045821441749,148.581662819125,155.16286603408,151.146951038713,154.826619703173
"Marieke_WGS-2","chr1",24200001,24250000,23868,0,297,327.38,160.990626822155,168.577471207881,165.647747109768,161.343104749811,165.276231675207,173.422618149729,168.934105462612,173.046801947441
"Marieke_WGS-2","chr1",24250001,24300000,21515,0,269,292.17,145.813059310302,150.446819484412,150.031124486624,146.13230699562,149.694634076197,154.770866713929,150.765097418937,154.435469866772
"Marieke_WGS-2","chr1",24300001,24350000,22796,0,322,353.79,174.54202638631,182.1767473231,179.591160166145,174.924174173195,179.188372388608,187.412756048606,182.562151541382,187.006622460093
"Marieke_WGS-2","chr1",24350001,24400000,23573,0,304,334.96,164.785018700118,172.480633379534,169.551902765553,165.145804188358,169.171631074959,177.437962537214,172.845524973293,177.053444866256
"Marieke_WGS-2","chr1",24400001,24450000,26733,0,310,340.58,168.037354595515,175.374534620259,172.898321899084,168.405260849971,172.510544846175,180.415038455112,175.745548409972,180.024069299467
"Marieke_WGS-2","chr1",24450001,24500000,23938,0,350,385.83,189.719593898163,198.675073969506,195.207782789288,190.134971927386,194.769969987617,204.385267153491,199.095381240881,203.942353214555
"Marieke_WGS-2","chr1",24500001,24550000,24217,0,304,335.2,164.785018700118,172.604216350668,169.551902765553,165.145804188358,169.171631074959,177.565097451857,172.969369390518,177.180304272656
"Marieke_WGS-2","chr1",24550001,24600000,22676,0,326,357.92,176.710250316574,184.303404284699,181.822106255166,177.097145280937,181.414314902752,189.600536038093,184.693307554457,189.189661411901
"Marieke_WGS-2","chr1",24600001,24650000,23355,0,351,386.57,190.261649880729,199.056121463836,195.765519311543,190.678214704322,195.326455616153,204.777266473641,199.477234860658,204.333503050957
"Marieke_WGS-2","chr1",24650001,24700000,25196,0,332,366,179.962586211971,188.464030979549,185.168525388696,180.356601942549,184.753228673968,193.880744831085,188.862736267689,193.460594760717
"Marieke_WGS-2","chr1",24700001,24750000,21265,0,372,402.77,201.644825514618,207.39797201539,207.477986278901,202.086313019965,207.01265381541,213.358873212066,207.836733023326,212.896512982989
"Marieke_WGS-2","chr1",24750001,24800000,22435,0,338,370.47,183.214922107368,190.765763816922,188.514944522227,183.616058604162,188.092142445184,196.248632616317,191.1693385385,195.823351204925
"Marieke_WGS-2","chr1",24800001,24850000,22360,0,292,319.86,158.280346909324,164.705204779012,162.859064498492,158.626890865134,162.493803532526,169.439057490904,165.053647056238,169.071873880226
"Marieke_WGS-2","chr1",24850001,24900000,22565,0,316,346.69,171.289690490912,178.520751093715,176.244741032615,171.664717511583,175.849458617391,183.651681490407,178.898420865151,183.253698354079
"Marieke_WGS-2","chr1",24900001,24950000,22953,0,331,363.98,179.420530229405,187.423874305836,184.610788866441,179.813359165614,184.196743045432,192.810692632837,187.820379089381,192.392861423513
"Marieke_WGS-2","chr1",24950001,25000000,21047,0,334,360.62,181.046698177104,185.693712709958,186.283998433207,181.44308749642,185.86619993104,191.030803827831,186.086557248235,190.616829733906
"Marieke_WGS-2","chr1",25000001,25050000,24532,0,295,325.31,159.906514857023,167.51156808185,164.532274065257,160.25661919594,164.163260418134,172.32607951093,167.865947364049,171.952639567237
"Marieke_WGS-2","chr1",25050001,25100000,22579,0,290,318.19,157.196234944192,163.845273271537,161.743591453982,157.540405311263,161.380832275454,168.554410376511,164.191896319716,168.189143844023
"Marieke_WGS-2","chr1",25100001,25150000,20826,0,313,337.01,169.663522543214,173.536237924638,174.571531465849,170.034989180777,174.180001731783,178.523906599792,173.903362703754,178.13703562926
"Marieke_WGS-2","chr1",25150001,25200000,22517,0,336,368.5,182.130810142236,189.751353595529,187.399471477717,182.529573050291,186.979171188112,195.20506685862,190.152782280447,194.782046910721
"Marieke_WGS-2","chr1",25200001,25250000,25293,0,324,357.14,175.626138351442,183.901759628514,180.706633210655,176.010659727066,180.30134364568,189.187347565502,184.290813198477,188.777368341099
"Marieke_WGS-2","chr1",25250001,25300000,27032,0,352,386.3,190.803705863295,198.91709062131,196.323255833799,191.221457481257,195.882941244689,204.634239694667,199.33790989128,204.190786218756
"Marieke_WGS-2","chr1",25300001,25350000,25797,0,360,396.51,195.140153723824,204.174516184975,200.785148011839,195.56739969674,200.334826272978,210.042770855119,204.606457807381,209.587596799376
"Marieke_WGS-2","chr1",25350001,25400000,26317,0,324,356.42,175.626138351442,183.531010715111,180.706633210655,176.010659727066,180.30134364568,188.805942821572,183.919279946803,188.396790121898
"Marieke_WGS-2","chr1",25400001,25450000,24453,0,337,371.62,182.672866124802,191.357932220273,187.957207999972,183.072815827226,187.535656816648,196.857820748983,191.762759704368,196.431219193928
"Marieke_WGS-2","chr1",25450001,25500000,21996,0,308,336.3,166.953242630383,173.1706383017,171.782848854574,167.3187752961,171.397573589103,178.147799143973,173.536989636131,177.761743218658
"Marieke_WGS-2","chr1",25500001,25550000,23987,0,318,350.57,172.373802456045,180.518675793717,177.360214077125,172.751203065454,176.962429874464,185.707029277141,180.90057227695,185.304592090886
"Marieke_WGS-2","chr1",25550001,25600000,22816,0,259,284.6,140.39249948464,146.548806603223,144.453759264073,140.699879226266,144.129777790837,150.760819614554,146.858838092307,150.434112756557
"Marieke_WGS-2","chr1",25600001,25650000,23433,0,106,116.76,57.4579341520149,60.1231154567543,59.1200713590416,57.5837343551513,58.9874766248212,61.8511359739823,60.2503089798235,61.7171012138286
"Marieke_WGS-2","chr1",25650001,25700000,21950,0,182,198.63,98.6541888270445,102.280356484884,101.50804705043,98.8701854022408,101.280384393561,105.22003373169,102.496735805604,104.992016222189
"Marieke_WGS-2","chr1",25700001,25750000,23561,0,98,107.98,53.1214862914855,55.6020384294307,54.6581791810007,53.2377921396682,54.5355915965328,57.2001170132803,55.7196673830194,57.0761612630114
"Marieke_WGS-2","chr1",25750001,25800000,20634,0,316,339.49,171.289690490912,174.813261959691,176.244741032615,171.664717511583,175.849458617391,179.837634051107,175.18308834841,179.447916162065
"Marieke_WGS-2","chr1",25800001,25850000,22192,0,277,303,150.149507170831,156.023501056839,154.493016664665,150.478249211103,154.146519104486,160.50782973721,156.353576746202,160.160000580593
"Marieke_WGS-2","chr1",25850001,25900000,26841,0,357,392.07,193.513985776126,201.888231218993,199.111938445074,193.937671365934,198.665369387369,207.690774934218,202.315336088724,207.240697780968
"Marieke_WGS-2","chr1",25900001,25950000,25038,0,329,362.74,178.336418264273,186.78536228831,183.495315821931,178.726873611743,183.08377178836,192.15382890718,187.180516267054,191.73742115711
"Marieke_WGS-2","chr1",25950001,26000000,22460,0,351,384.79,190.261649880729,198.139547761258,195.765519311543,190.678214704322,195.326455616153,203.834349190036,198.558722099574,203.392629120153
"Marieke_WGS-2","chr1",26000001,26050000,23328,0,379,417.37,205.439217392582,214.915936092716,211.382141934687,205.889012458513,210.908053215163,221.092913852869,215.370601737829,220.613793539017
"Marieke_WGS-2","chr1",26050001,26100000,26263,0,344,378.48,186.467258002765,194.890345478523,191.861363655758,186.875515265774,191.431056216401,200.491760392539,195.302645963375,200.057283893541
"Marieke_WGS-2","chr1",26100001,26150000,27073,0,359,393.92,194.598097741258,202.840849954819,200.227411489584,195.024156919805,199.778340644442,208.670773234593,203.269970138165,208.218572371971
"Marieke_WGS-2","chr1",26150001,26200000,22709,0,312,342.62,169.121466560648,176.424989874899,174.013794943594,169.491746403841,173.623516103247,181.49568522958,176.798225956382,181.102374253871
"Marieke_WGS-2","chr1",26200001,26250000,24410,0,314,346.25,170.20557852578,178.294182313302,175.129267988104,170.578231957712,174.736487360319,183.418600813561,178.671372766906,183.021122775678
"Marieke_WGS-2","chr1",26250001,26300000,22968,0,323,355.21,175.084082368876,182.907946568977,180.1488966884,175.467416950131,179.744858017144,188.164970960245,183.294897676628,187.757207281295
"Marieke_WGS-2","chr1",26300001,26350000,24181,0,338,372.68,183.214922107368,191.903757009448,188.514944522227,183.616058604162,188.092142445184,197.419333288658,192.309739213777,196.99151490553
"Marieke_WGS-2","chr1",26350001,26400000,26040,0,347,381.99,188.093425950464,196.69774643136,193.534573222523,188.50524359658,193.100513102009,202.351108519197,197.113870565286,201.912602712148
"Marieke_WGS-2","chr1",26400001,26450000,22781,0,313,343.87,169.663522543214,177.068651182889,174.571531465849,170.034989180777,174.180001731783,182.157846243348,177.443248962761,181.763100328873
"Marieke_WGS-2","chr1",26450001,26500000,24216,0,301,331.89,163.15885075242,170.89980120711,167.878693198788,163.516075857552,167.502174189351,175.811695087401,171.261348469627,175.43070162605
"Marieke_WGS-2","chr1",26500001,26550000,25376,0,309,340.57,167.495298612949,175.369385329795,172.340585376829,167.862018073035,171.954059217639,180.409741167002,175.740388225921,180.018783490867
"Marieke_WGS-2","chr1",26550001,26600000,22484,0,316,346.48,171.289690490912,178.412615993973,176.244741032615,171.664717511583,175.849458617391,183.540438440094,178.790057000079,183.142696373478
"Marieke_WGS-2","chr1",26600001,26650000,26614,0,304,334.12,164.785018700118,172.048092980565,169.551902765553,165.145804188358,169.171631074959,176.992990335962,172.412069513007,176.609436943854
"Marieke_WGS-2","chr1",26650001,26700000,26500,0,314,345.23,170.20557852578,177.768954685982,175.129267988104,170.578231957712,174.736487360319,182.878277426327,178.145033993701,182.481970298476
"Marieke_WGS-2","chr1",26700001,26750000,23301,0,296,325.94,160.448570839589,167.835973381077,165.090010587512,160.799861972875,164.71974604667,172.659808661869,168.191038959264,172.285645509038
"Marieke_WGS-2","chr1",26750001,26800000,23181,0,342,376.44,185.383146037633,193.839890223883,190.745890611247,185.789029711903,190.318084959329,199.41111361807,194.249968416965,198.978978939137
"Marieke_WGS-2","chr1",26800001,26850000,23695,0,286,315.19,155.028011013927,162.30048613236,159.512645364961,155.367434203521,159.15488976131,166.965223943469,162.643841104407,166.603401264017
"Marieke_WGS-2","chr1",26850001,26900000,26485,0,329,361.74,178.336418264273,186.270433241918,183.495315821931,178.726873611743,183.08377178836,191.624100096166,186.664497861951,191.208840297108
"Marieke_WGS-2","chr1",26900001,26950000,23182,0,279,307.1,151.233619135964,158.134710147047,155.608489709176,151.564734764974,155.259490361558,162.679717862367,158.469252207124,162.327182106601
"Marieke_WGS-2","chr1",26950001,27000000,22257,0,253,276.91,137.140163589243,142.589002236467,141.107340130543,137.440422564653,140.79086401962,146.687205057857,142.890656557065,146.369325943142
"Marieke_WGS-2","chr1",27000001,27050000,22779,0,305,335.08,165.327074682684,172.542424865101,170.109639287808,165.689046965294,169.728116703495,177.501529994536,172.907447181905,177.116874569456
"Marieke_WGS-2","chr1",27050001,27100000,22753,0,316,347.11,171.289690490912,178.7370212932,176.244741032615,171.664717511583,175.849458617391,183.874167591033,179.115148595294,183.47570231528
"Marieke_WGS-2","chr1",27100001,27150000,24454,0,313,345.15,169.663522543214,177.727760362271,174.571531465849,170.034989180777,174.180001731783,182.835899121446,178.103752521292,182.439683829676
"Marieke_WGS-2","chr1",27150001,27200000,25882,0,309,340.28,167.495298612949,175.220055906341,172.340585376829,167.862018073035,171.954059217639,180.256119811808,175.590742888441,179.865495041466
"Marieke_WGS-2","chr1",27200001,27250000,24390,0,299,329.71,162.074738787287,169.777255885975,166.763220154278,162.429590303681,166.389202932279,174.656886279391,170.136428346502,174.278395351246
"Marieke_WGS-2","chr1",27250001,27300000,24676,0,277,305.46,150.149507170831,157.290226510964,154.493016664665,150.478249211103,154.146519104486,161.810962612304,157.622982022755,161.460309496198
"Marieke_WGS-2","chr1",27300001,27350000,25510,0,288,317.37,156.112122979059,163.423031453495,160.628118409472,156.453919757392,160.267861018382,168.12003275148,163.768761227532,167.755707538821
"Marieke_WGS-2","chr1",27350001,27400000,25741,0,268,295.21,145.271003327736,152.012203785444,149.473387964369,145.589064218684,149.138148447661,156.381242299412,152.33379337045,156.042355681178
"Marieke_WGS-2","chr1",27400001,27450000,25438,0,300,330.62,162.616794769854,170.245841318192,167.320956676533,162.972833080617,166.945688560815,175.138939497414,170.606005095146,174.759403933847
"Marieke_WGS-2","chr1",27450001,27500000,24796,0,308,339.63,166.953242630383,174.885352026186,171.782848854574,167.3187752961,171.397573589103,179.911796084649,175.255330925124,179.521917482465
"Marieke_WGS-2","chr1",27500001,27550000,22532,0,241,264.34,130.635491798449,136.116344123317,134.414501863481,130.921509241429,134.113036477188,140.028513903413,136.404305204921,139.725064532917
"Marieke_WGS-2","chr1",27550001,27600000,22545,0,278,304.95,150.691563153398,157.027612697304,155.05075318692,151.021491988038,154.703004733022,161.540800918687,157.359812636153,161.190733257597
