"SAMPLE","CHR","BIN.START","BIN.END","BIN.GC.CONTENT","BIN.N.COUNT","Marieke_WGS.1.COUNT","Marieke_WGS.1.GC","Marieke_WGS.1.GR10M","Marieke_WGS.1.GC.GR10M","Marieke_WGS.1.AUTO.GR10M","Marieke_WGS.1.AUTO.X.GR10M","Marieke_WGS.1.AUTO.Y.GR10M","Marieke_WGS.1.GC.AUTO.GR10M","Marieke_WGS.1.GC.AUTO.X.GR10M","Marieke_WGS.1.GC.AUTO.Y.GR10M"
"Marieke_WGS-1","chr1",21300001,21350000,18851,0,190,208.32,119.998266972397,120.561176580875,124.044822225489,120.323096645348,123.699615925714,124.620821320199,120.877951602604,124.284152633654
"Marieke_WGS-1","chr1",21350001,21400000,20033,0,195,216.21,123.15611610325,125.127361696194,127.309159652476,123.489493925488,126.95486897639,129.340763141514,125.456134389396,128.9913433224
"Marieke_WGS-1","chr1",21400001,21450000,19430,0,172,190.14,108.630010101328,110.039852702994,112.293207488338,108.924066436841,111.980704943278,113.74521392964,110.328982899957,113.437926179738
"Marieke_WGS-1","chr1",21450001,21500000,20713,0,157,174.12,99.1564627087701,100.768587107632,102.500195207378,99.4248745964189,102.214945791248,104.161757912217,101.033357013466,103.880360294604
"Marieke_WGS-1","chr1",21500001,21550000,23857,0,151,166.75,95.3670437517471,96.5033419492173,98.5829902949943,95.62519786025,98.3086421304355,99.7528895696198,96.7569049046377,99.48340270575
"Marieke_WGS-1","chr1",21550001,21600000,25732,0,166,180.7,104.840591144305,104.576635023829,108.376002575954,105.124389700672,108.074401282466,108.098033854455,104.851410592312,107.806002212468
"Marieke_WGS-1","chr1",21600001,21650000,25904,0,194,210.91,122.524546277079,122.060089058527,126.656292167079,122.85621446946,126.303818366255,126.170206531505,122.380802479383,125.829352111962
"Marieke_WGS-1","chr1",21650001,21700000,25398,0,191,208.43,120.629836798567,120.624836956374,124.697689710887,120.956376101376,124.350666535849,124.686625325312,120.941779246019,124.349778866324
"Marieke_WGS-1","chr1",21700001,21750000,22453,0,122,135.76,77.0515187928023,78.5684779791649,79.6498332184722,77.2600936354338,79.4281744365108,81.2141066744922,78.7749170006214,80.9947031564175
"Marieke_WGS-1","chr1",21750001,21800000,23314,0,92,102.01,58.104424007687,59.0363173147805,60.0638086565528,58.2617099545894,59.8966561324508,61.0242414692468,59.1914354981835,60.8593817691968
"Marieke_WGS-1","chr1",21800001,21850000,24173,0,144,158.63,90.9460549685535,91.804048776038,94.0129178972131,91.192241668053,93.7512878594882,94.8953575557948,92.0452643179771,94.6389935305135
"Marieke_WGS-1","chr1",21850001,21900000,25704,0,173,188.36,109.261579927498,109.009712081287,112.946074973735,109.557345892869,112.631755553413,112.68038548326,109.296135579236,112.375974414723
"Marieke_WGS-1","chr1",21900001,21950000,28667,0,182,194.14,114.945708363033,112.354775448402,118.821882342311,115.256860997123,118.491211044631,116.138086842854,112.649988115061,115.824334640446
"Marieke_WGS-1","chr1",21950001,22000000,27597,0,196,210.53,123.78768592942,121.840171397713,127.962027137873,124.122773381517,127.605919586526,125.94288360475,122.160306983948,125.602643308195
"Marieke_WGS-1","chr1",22000001,22050000,20820,0,174,193.06,109.893149753669,111.729746307142,113.598942459132,110.190625348897,113.282806163548,115.492011156287,112.023316706983,115.180004356055
"Marieke_WGS-1","chr1",22050001,22100000,20686,0,196,217.36,123.78768592942,125.792901985498,127.962027137873,124.122773381517,127.605919586526,130.028714104063,126.123423388738,129.677435754853
"Marieke_WGS-1","chr1",22100001,22150000,24279,0,139,152.99,87.788205837701,88.540007705012,90.7485804702265,88.0258443879123,90.4960348088115,91.5214067481627,88.7726469646808,91.2741576009157
"Marieke_WGS-1","chr1",22150001,22200000,28462,0,188,200.8,118.735127320056,116.209121819507,122.739087254695,119.056537733291,122.397514705443,120.122220243356,116.514461798208,119.797704727524
"Marieke_WGS-1","chr1",22200001,22250000,27645,0,201,215.83,126.945535060273,124.90744403538,131.22636456486,127.289170661657,130.861172637202,129.113440214759,125.235638893961,128.764634518633
"Marieke_WGS-1","chr1",22250001,22300000,25947,0,156,169.54,98.5248928825996,98.1180005641397,101.847327721981,98.7915951403908,101.563895181112,101.421918426587,98.3758060421726,101.147922607094
"Marieke_WGS-1","chr1",22300001,22350000,24838,0,80,87.68,50.5255860936408,50.7431065793546,52.229398831785,50.6623564822517,52.0840488108268,52.4517742576567,50.8764343150743,52.3100734587116
"Marieke_WGS-1","chr1",22350001,22400000,23100,0,154,170.97,97.2617532302586,98.9455854456233,100.541592751186,97.5250362283345,100.261793960842,102.277370493061,99.2055654065722,102.001063631797
"Marieke_WGS-1","chr1",22400001,22450000,22179,0,186,207.05,117.471987667715,119.826188609208,121.4333522839,117.789978821235,121.095413485172,123.861084170253,120.141032446808,123.52646794738
"Marieke_WGS-1","chr1",22450001,22500000,27004,0,179,193.06,113.050998884521,111.729746307142,116.863279886119,113.357022629038,116.538059214225,115.492011156287,112.023316706983,115.180004356055
"Marieke_WGS-1","chr1",22500001,22550000,24754,0,183,200.69,115.577278189203,116.145461444009,119.474749827708,115.890140453151,119.142261654766,120.056416238243,116.450634154793,119.732078494854
"Marieke_WGS-1","chr1",22550001,22600000,26924,0,190,205.04,119.998266972397,118.66293992964,124.044822225489,120.323096645348,123.699615925714,122.658665531363,118.974727326218,122.327297695874
"Marieke_WGS-1","chr1",22600001,22650000,23724,0,198,218.88,125.050825581761,126.672572628754,129.267762108668,125.389332293573,128.908020806796,130.938005811085,127.005405370477,130.584270969922
"Marieke_WGS-1","chr1",22650001,22700000,24860,0,170,186.28,107.366870448987,107.805952253674,110.987472517543,107.657507524785,110.678603723007,111.436091568388,108.089212867382,111.135042015155
"Marieke_WGS-1","chr1",22700001,22750000,24410,0,193,212.22,121.892976450909,122.818226257649,126.003424681681,122.222935013432,125.65276775612,126.953872410583,123.14093168733,126.610900882844
"Marieke_WGS-1","chr1",22750001,22800000,20780,0,167,185.26,105.472160970475,107.215646953595,109.028870061351,105.7576691567,108.725451892601,110.825908975519,107.49735653753,110.526507857675
"Marieke_WGS-1","chr1",22800001,22850000,20927,0,195,216.45,123.15611610325,125.266257060918,127.309159652476,123.489493925488,126.95486897639,129.484335516307,125.595394702302,129.134527830043
"Marieke_WGS-1","chr1",22850001,22900000,27150,0,207,223.03,130.734954017296,129.074304977115,135.143569477244,131.088847397826,134.767476298014,133.420611458544,129.413448281148,133.060169747907
"Marieke_WGS-1","chr1",22900001,22950000,27124,0,187,201.52,118.103557493885,116.625807913681,122.086219769298,118.423258277263,121.746464095308,120.552937367735,116.932242736927,120.227258250451
"Marieke_WGS-1","chr1",22950001,23000000,25855,0,194,210.98,122.524546277079,122.100600206572,126.656292167079,122.85621446946,126.303818366255,126.212081807487,122.421420070647,125.871114260025
"Marieke_WGS-1","chr1",23000001,23050000,25335,0,181,197.61,114.314138536862,114.362970930044,118.169014856914,114.623581541094,117.840160434496,118.213904095068,114.663460139163,117.89454398011
"Marieke_WGS-1","chr1",23050001,23100000,25638,0,186,202.61,117.471987667715,117.256624361805,121.4333522839,117.789978821235,121.095413485172,121.204995236586,117.564716658043,120.877554555994
"Marieke_WGS-1","chr1",23100001,23150000,26223,0,199,215.83,125.682395407932,124.90744403538,129.920629594065,126.022611749601,129.559071416932,129.113440214759,125.235638893961,128.764634518633
"Marieke_WGS-1","chr1",23150001,23200000,25555,0,177,192.93,111.78785923218,111.654511317916,115.557544915324,112.090463716982,115.235957993954,115.414242786607,111.947884037492,115.102446081082
"Marieke_WGS-1","chr1",23200001,23250000,26071,0,207,224.76,130.734954017296,130.075509064504,135.143569477244,131.088847397826,134.767476298014,134.45552899351,130.41728303668,134.092291407163
"Marieke_WGS-1","chr1",23250001,23300000,23516,0,178,197.09,112.419429058351,114.062030973141,116.210412400722,112.72374317301,115.88700860409,117.90283061635,114.3617294612,117.584310880218
"Marieke_WGS-1","chr1",23300001,23350000,22579,0,131,145.73,82.7356472283369,84.3384229220956,85.525640587048,82.9596087396871,85.2876299277288,87.1783424106788,84.5600224992675,86.9428262447313
"Marieke_WGS-1","chr1",23350001,23400000,18995,0,203,223.2,128.208674712614,129.172689193795,132.532099535655,128.555729573714,132.163273857473,133.522308557356,129.512091002789,133.161592107487
"Marieke_WGS-1","chr1",23400001,23450000,21546,0,197,219.18,124.419255755591,126.846191834659,128.614894623271,124.756052837545,128.256970196661,131.117471279576,127.17948076161,130.763251604475
"Marieke_WGS-1","chr1",23450001,23500000,21407,0,164,182.39,103.577451491964,105.554689883765,107.070267605159,103.857830788616,106.772300062195,109.109022660288,105.832035295693,108.814259787117
"Marieke_WGS-1","chr1",23500001,23550000,24311,0,154,169.46,97.2617532302586,98.0717021092316,100.541592751186,97.5250362283345,100.261793960842,101.374060968322,98.3293859378705,101.100194437879
"Marieke_WGS-1","chr1",23550001,23600000,23268,0,145,160.83,91.577624794724,93.0772562860127,94.6657853826104,91.8255211240812,94.4023384696235,96.2114376580626,93.3218171862842,95.9515181839027
"Marieke_WGS-1","chr1",23600001,23650000,18827,0,198,216.99,125.050825581761,125.578771631548,129.267762108668,125.389332293573,128.908020806796,129.807373359591,125.908730406341,129.456692972238
"Marieke_WGS-1","chr1",23650001,23700000,22295,0,175,194.78,110.524719579839,112.725163087667,114.25180994453,110.823904804926,113.933856773684,116.520946508969,113.021348949477,116.206159994159
"Marieke_WGS-1","chr1",23700001,23750000,23932,0,169,186.52,106.735300622816,107.944847618399,110.334605032146,107.024228068757,110.027553112872,111.579663943181,108.228473180288,111.278226522798
"Marieke_WGS-1","chr1",23750001,23800000,25025,0,195,213.4,123.15611610325,123.501128467544,127.309159652476,123.489493925488,126.95486897639,127.659769919981,123.825628225785,127.314891378753
"Marieke_WGS-1","chr1",23800001,23850000,24794,0,155,169.93,97.8933230564291,98.3437055318171,101.194460236584,98.1583156843626,100.912844570977,101.655223535625,98.6021040506452,101.380597432013
"Marieke_WGS-1","chr1",23850001,23900000,25183,0,179,195.66,113.050998884521,113.234446091657,116.863279886119,113.357022629038,116.538059214225,117.047378549876,113.5319700968,116.731169855515
"Marieke_WGS-1","chr1",23900001,23950000,24485,0,164,180.22,103.577451491964,104.29884429438,107.070267605159,103.857830788616,106.772300062195,107.810889104869,104.5728899665,107.519633197183
"Marieke_WGS-1","chr1",23950001,24000000,23926,0,142,156.73,89.6829153162125,90.704460471969,92.7071829264184,89.9256827559967,92.4491866392175,93.758742922018,90.9427868408028,93.5054495116774
"Marieke_WGS-1","chr1",24000001,24050000,23468,0,153,169.47,96.6301834040881,98.0774894160951,99.8887252657889,96.8917567723063,99.6107433507062,101.380043150605,98.3351884509083,101.106160459031
"Marieke_WGS-1","chr1",24050001,24100000,23092,0,171,189.85,107.998440275157,109.872020803951,111.640340002941,108.290786980813,111.329654333142,113.571730643432,110.160710021862,113.264911566337
"Marieke_WGS-1","chr1",24100001,24150000,25099,0,169,184.84,106.735300622816,106.972580065327,110.334605032146,107.024228068757,110.027553112872,110.574657319631,107.253650989944,110.2759349693
"Marieke_WGS-1","chr1",24150001,24200000,22556,0,144,160.2,90.9460549685535,92.7126559536109,94.0129178972131,91.192241668053,93.7512878594882,95.8345601742314,92.9562588649053,95.5756588513412
"Marieke_WGS-1","chr1",24200001,24250000,23868,0,135,149.07,85.2619265330189,86.2713834145117,88.1371105286373,85.4927265637997,87.8918323682702,89.1763912932127,86.4980618538792,88.9354773094222
"Marieke_WGS-1","chr1",24250001,24300000,21515,0,152,169.1,95.9986135779176,97.8633590621448,99.2358577803916,96.2584773162782,98.9596927405708,101.158702406133,98.1204954685112,100.885417676416
"Marieke_WGS-1","chr1",24300001,24350000,22796,0,138,153.42,87.1566360115304,88.7888619001434,90.0957129848292,87.3925649318841,89.8449841986762,91.7786405863332,89.0221550253045,91.5306965104418
"Marieke_WGS-1","chr1",24350001,24400000,23573,0,158,174.87,99.7880325349407,101.202635122397,103.153062692775,100.058154052447,102.865996401383,104.610421583445,101.468545491298,104.327811880987
"Marieke_WGS-1","chr1",24400001,24450000,26733,0,181,195.59,114.314138536862,113.193934943613,118.169014856914,114.623581541094,117.840160434496,117.005503273895,113.491352505536,116.689407707452
"Marieke_WGS-1","chr1",24450001,24500000,23938,0,194,214.1,122.524546277079,123.906239947991,126.656292167079,122.85621446946,126.303818366255,128.078522679794,124.231804138428,127.732512859377
"Marieke_WGS-1","chr1",24500001,24550000,24217,0,172,189.41,108.630010101328,109.617379301957,112.293207488338,108.924066436841,111.980704943278,113.308514622979,109.905399448201,113.002406635659
"Marieke_WGS-1","chr1",24550001,24600000,22676,0,166,184.62,104.840591144305,106.84525931433,108.376002575954,105.124389700672,108.074401282466,110.443049309404,107.125995703114,110.144682503961
"Marieke_WGS-1","chr1",24600001,24650000,23355,0,192,212.84,121.261406624738,123.177039283187,125.350557196284,121.589655557404,125.001717145984,127.324767712131,123.500687495671,126.980794194254
"Marieke_WGS-1","chr1",24650001,24700000,25196,0,203,221.87,128.208674712614,128.402977380947,132.532099535655,128.555729573714,132.163273857473,132.726678313712,128.740356768767,132.368111294301
"Marieke_WGS-1","chr1",24700001,24750000,21265,0,216,240.09,136.41908245283,138.947450486282,141.01937684582,136.78836250208,140.626931789232,143.626214433403,139.312535523565,143.238201832825
"Marieke_WGS-1","chr1",24750001,24800000,22435,0,202,224.79,127.577104886443,130.092870985095,131.879232050257,127.922450117685,131.512223247338,134.473475540359,130.434690575793,134.110189470618
"Marieke_WGS-1","chr1",24800001,24850000,22360,0,177,196.99,111.78785923218,114.004157904506,115.557544915324,112.090463716982,115.235957993954,117.84300879352,114.303704330822,117.5246506687
"Marieke_WGS-1","chr1",24850001,24900000,22565,0,171,190.24,107.998440275157,110.097725771629,111.640340002941,108.290786980813,111.329654333142,113.805035752471,110.387008030335,113.497586391256
"Marieke_WGS-1","chr1",24900001,24950000,22953,0,188,208.87,118.735127320056,120.879478458369,122.739087254695,119.056537733291,122.397514705443,124.949841345766,121.19708981968,124.612283797002
"Marieke_WGS-1","chr1",24950001,25000000,21047,0,164,182.13,103.577451491964,105.404219905313,107.070267605159,103.857830788616,106.772300062195,108.953485920929,105.681169956712,108.659143237171
"Marieke_WGS-1","chr1",25000001,25050000,24532,0,154,169.17,97.2617532302586,97.9038702101894,100.541592751186,97.5250362283345,100.261793960842,101.200577682114,98.1611130597755,100.927179824478
"Marieke_WGS-1","chr1",25050001,25100000,22579,0,150,166.87,94.7354739255766,96.5727896315796,97.9301228095969,94.9919184042219,97.6575915203002,99.8246757570162,96.8265350610909,99.5549949595712
"Marieke_WGS-1","chr1",25100001,25150000,20826,0,158,175.31,99.7880325349407,101.457276624392,103.153062692775,100.058154052447,102.865996401383,104.873637603898,101.72385606496,104.590316811664
"Marieke_WGS-1","chr1",25150001,25200000,22517,0,187,208.06,118.103557493885,120.410706602424,122.086219769298,118.423258277263,121.746464095308,124.46528458084,120.727086263622,124.129036083708
"Marieke_WGS-1","chr1",25200001,25250000,25293,0,200,218.43,126.313965234102,126.412143819895,130.573497079463,126.655891205629,130.210122027067,130.668807608348,126.744292283778,130.315800018093
"Marieke_WGS-1","chr1",25250001,25300000,27032,0,206,222.13,130.103384191125,128.553447359398,134.490701991846,130.455567941798,134.116425687879,132.882215053071,128.891222107749,132.523227844247
"Marieke_WGS-1","chr1",25300001,25350000,25797,0,198,215.43,125.050825581761,124.675951760839,129.267762108668,125.389332293573,128.908020806796,128.874152923437,125.00353837245,128.525993672562
"Marieke_WGS-1","chr1",25350001,25400000,26317,0,183,198.34,115.577278189203,114.785444331081,119.474749827708,115.890140453151,119.142261654766,118.650603401729,115.08704359092,118.330063524189
"Marieke_WGS-1","chr1",25400001,25450000,24453,0,180,197.86,113.682568710692,114.507653601632,117.516147371516,113.990302085066,117.18910982436,118.363458652144,114.808522965107,118.043694508904
"Marieke_WGS-1","chr1",25450001,25500000,21996,0,194,215.96,122.524546277079,124.982679024606,126.656292167079,122.85621446946,126.303818366255,129.191208584438,125.311071563452,128.842192793606
"Marieke_WGS-1","chr1",25500001,25550000,23987,0,185,204.09,116.840417841544,118.113145777606,120.780484798503,117.156699365207,120.444362875037,122.090358214475,118.423488587631,121.760525686456
"Marieke_WGS-1","chr1",25550001,25600000,22816,0,137,152.29,86.5250661853599,88.1348962245655,89.4428454994319,86.759285475856,89.1939335885408,91.1026539883502,88.3664710520377,90.8565361202919
"Marieke_WGS-1","chr1",25600001,25650000,23433,0,67,74.23,42.3151783534242,42.9591788479184,43.74212152162,42.4297235538858,43.6203908790674,44.4057390869738,43.0720542792879,44.2857750095821
"Marieke_WGS-1","chr1",25650001,25700000,21950,0,86,95.73,54.3150050506639,55.4018886044892,56.1466037441689,54.4620332184206,55.9903524716388,57.2674309955004,55.5474573104706,57.1127204858857
"Marieke_WGS-1","chr1",25700001,25750000,23561,0,64,70.84,40.4204688749127,40.9972818211847,41.783519065428,40.5298851858013,41.6672390486614,42.3777792930247,41.1050023594875,42.2632938391324
"Marieke_WGS-1","chr1",25750001,25800000,20634,0,195,216.21,123.15611610325,125.127361696194,127.309159652476,123.489493925488,126.95486897639,129.340763141514,125.456134389396,128.9913433224
"Marieke_WGS-1","chr1",25800001,25850000,22192,0,139,154.73,87.788205837701,89.5469990992647,90.7485804702265,88.0258443879123,90.4960348088115,92.5623064654109,89.782284233251,92.3122452813235
"Marieke_WGS-1","chr1",25850001,25900000,26841,0,192,207.32,121.261406624738,119.982445894523,125.350557196284,121.589655557404,125.001717145984,124.022603091895,120.297700298828,123.687550518477
"Marieke_WGS-1","chr1",25900001,25950000,25038,0,179,195.87,113.050998884521,113.355979535791,116.863279886119,113.357022629038,116.538059214225,117.17300437782,113.653822870593,116.856456299702
"Marieke_WGS-1","chr1",25950001,26000000,22460,0,217,241.47,137.050652279001,139.746098833448,141.672244331217,137.421641958108,141.277982399368,144.451755588462,140.113282322776,144.061512751769
"Marieke_WGS-1","chr1",26000001,26050000,23328,0,185,205.11,116.840417841544,118.703451077685,120.780484798503,117.156699365207,120.444362875037,122.700540807345,119.015344917483,122.369059843936
"Marieke_WGS-1","chr1",26050001,26100000,26263,0,181,196.25,114.314138536862,113.575897196605,118.169014856914,114.623581541094,117.840160434496,117.400327304575,113.874318366028,117.083165103469
"Marieke_WGS-1","chr1",26100001,26150000,27073,0,215,231.77,135.78751262666,134.132411175833,140.366509360422,136.155083046051,139.975881179097,138.649038773918,134.484844676149,138.274472234553
"Marieke_WGS-1","chr1",26150001,26200000,22709,0,189,210.17,119.366697146226,121.631828350627,123.391954740092,119.68981718932,123.048565315578,125.727525042561,121.951416514589,125.387866546731
"Marieke_WGS-1","chr1",26200001,26250000,24410,0,154,169.33,97.2617532302586,97.9964671200058,100.541592751186,97.5250362283345,100.261793960842,101.296292598643,98.2539532683797,101.022636162906
"Marieke_WGS-1","chr1",26250001,26300000,22968,0,151,167.75,95.3670437517471,97.0820726355694,98.5829902949943,95.62519786025,98.3086421304355,100.351107797923,97.3371562084137,100.080004820927
"Marieke_WGS-1","chr1",26300001,26350000,24181,0,184,202.68,116.208848015374,117.297135509849,120.127617313106,116.523419909179,119.793312264902,121.246870512567,117.605334249307,120.919316704056
"Marieke_WGS-1","chr1",26350001,26400000,26040,0,192,208.52,121.261406624738,120.676922718146,125.350557196284,121.589655557404,125.001717145984,124.74046496586,120.994001863359,124.40347305669
"Marieke_WGS-1","chr1",26400001,26450000,22781,0,172,191.22,108.630010101328,110.664881844254,112.293207488338,108.924066436841,111.980704943278,114.391289616208,110.955654308035,114.082256464129
"Marieke_WGS-1","chr1",26450001,26500000,24216,0,186,204.83,117.471987667715,118.541406485506,121.4333522839,117.789978821235,121.095413485172,122.53303970342,118.852874552425,122.202011251687
"Marieke_WGS-1","chr1",26500001,26550000,25376,0,154,168.08,97.2617532302586,97.2730537620656,100.541592751186,97.5250362283345,100.261793960842,100.548519813264,97.5286391386598,100.276883518935
"Marieke_WGS-1","chr1",26550001,26600000,22484,0,164,182.48,103.577451491964,105.606775645536,107.070267605159,103.857830788616,106.772300062195,109.162862300835,105.884257913033,108.867953977483
"Marieke_WGS-1","chr1",26600001,26650000,26614,0,165,178.45,104.209021318134,103.274490979537,107.723135090557,104.491110244644,107.42335067233,106.752042840771,103.545845158816,106.46364745332
"Marieke_WGS-1","chr1",26650001,26700000,26500,0,164,177.52,103.577451491964,102.73627144123,107.070267605159,103.857830788616,106.772300062195,106.195699888449,103.006211446305,105.908807486205
"Marieke_WGS-1","chr1",26700001,26750000,23301,0,166,184.08,104.840591144305,106.5327447437,108.376002575954,105.124389700672,108.074401282466,110.120011466121,106.812659999075,109.822517361766
"Marieke_WGS-1","chr1",26750001,26800000,23181,0,166,184.21,104.840591144305,106.607979732925,108.376002575954,105.124389700672,108.074401282466,110.1977798358,106.888092668566,109.900075636739
"Marieke_WGS-1","chr1",26800001,26850000,23695,0,142,157.01,89.6829153162125,90.8665050641476,92.7071829264184,89.9256827559967,92.4491866392175,93.926244025943,91.1052572058601,93.6724981039269
"Marieke_WGS-1","chr1",26850001,26900000,26485,0,143,154.8,90.314485142383,89.5875102473094,93.3600504118157,90.5589622120249,93.1002372493528,92.6041817413921,89.8229018245153,92.3540074293859
"Marieke_WGS-1","chr1",26900001,26950000,23182,0,184,204.19,116.208848015374,118.171018846241,120.127617313106,116.523419909179,119.793312264902,122.150180037305,118.481513718009,121.820185897974
"Marieke_WGS-1","chr1",26950001,27000000,22257,0,137,152.49,86.5250661853599,88.250642361836,89.4428454994319,86.759285475856,89.1939335885408,91.2222976340109,88.4825213127929,90.9758565433272
"Marieke_WGS-1","chr1",27000001,27050000,22779,0,170,189,107.366870448987,109.380099720552,110.987472517543,107.657507524785,110.678603723007,113.063245149374,109.667496413652,112.757799768436
"Marieke_WGS-1","chr1",27050001,27100000,22753,0,165,183.46,104.209021318134,106.173931718161,107.723135090557,104.491110244644,107.42335067233,109.749116164572,106.452904190734,109.452624050356
"Marieke_WGS-1","chr1",27100001,27150000,24454,0,166,182.47,104.840591144305,105.600988338673,108.376002575954,105.124389700672,108.074401282466,109.156880118552,105.878455399995,108.861987956331
"Marieke_WGS-1","chr1",27150001,27200000,25882,0,160,173.97,101.051172187282,100.68177750468,104.45879766357,101.324712964503,104.168097621654,104.072025177972,100.9463193179,103.790869977327
"Marieke_WGS-1","chr1",27200001,27250000,24390,0,164,180.36,103.577451491964,104.37986659047,107.070267605159,103.857830788616,106.772300062195,107.894639656831,104.654125149028,107.603157493308
"Marieke_WGS-1","chr1",27250001,27300000,24676,0,176,193.13,111.15628940601,111.770257455186,114.904677429927,111.457184260954,114.584907383819,115.533886432268,112.063934298247,115.221766504117
"Marieke_WGS-1","chr1",27300001,27350000,25510,0,169,184.27,106.735300622816,106.642703574107,110.334605032146,107.024228068757,110.027553112872,110.233672929498,106.922907746792,109.93587176365
"Marieke_WGS-1","chr1",27350001,27400000,25741,0,137,149.12,86.5250661853599,86.3003199488293,89.4428454994319,86.759285475856,89.1939335885408,89.2063022046279,86.5270744190679,88.9653074151811
"Marieke_WGS-1","chr1",27400001,27450000,25438,0,187,204.01,118.103557493885,118.066847322698,122.086219769298,118.423258277263,121.746464095308,122.042500756211,118.377068483329,121.712797517242
"Marieke_WGS-1","chr1",27450001,27500000,24796,0,171,187.47,107.998440275157,108.494641770433,111.640340002941,108.290786980813,111.329654333142,112.14797126007,108.779711918875,111.844998532216
"Marieke_WGS-1","chr1",27500001,27550000,22532,0,134,149.09,84.6303567068484,86.2829580282387,87.4842430432399,84.8594471077716,87.2407817581348,89.1883556577788,86.5096668799547,88.9474093517258
"Marieke_WGS-1","chr1",27550001,27600000,22545,0,168,186.91,106.103730796646,108.170552586076,109.681737546749,106.390948612729,109.376502502736,111.81296905222,108.454771188761,111.510901347717
"Marieke_WGS-1","chr1",27600001,27650000,23830,0,160,176.73,101.051172187282,102.279074199012,104.45879766357,101.324712964503,104.168097621654,105.723107488089,102.547812916322,105.437491815216
"Marieke_WGS-1","chr1",27650001,27700000,27904,0,188,201.52,118.735127320056,116.625807913681,122.739087254695,119.056537733291,122.397514705443,120.552937367735,116.932242736927,120.227258250451
"Marieke_WGS-1","chr1",27700001,27750000,25680,0,167,181.86,105.472160970475,105.247962619998,109.028870061351,105.7576691567,108.725451892601,108.791966999287,105.524502104692,108.498060666073
"Marieke_WGS-1","chr1",27750001,27800000,21612,0,157,174.7,99.1564627087701,101.104250905717,102.500195207378,99.4248745964189,102.214945791248,104.508724484633,101.369902769656,104.226389521406
"Marieke_WGS-1","chr1",27800001,27850000,24174,0,151,166.34,95.3670437517471,96.2660623678129,98.5829902949943,95.62519786025,98.3086421304355,99.5076200960153,96.5190018700896,99.2387958385275
"Marieke_WGS-1","chr1",27850001,27900000,28217,0,183,195.76,115.577278189203,113.292319160293,119.474749827708,115.890140453151,119.142261654766,117.107200372706,113.589995227178,116.790830067032
"Marieke_WGS-1","chr1",27900001,27950000,27236,0,207,222.9,130.734954017296,128.999069987889,135.143569477244,131.088847397826,134.767476298014,133.342843088865,129.338015611657,132.982611472934
"Marieke_WGS-1","chr1",27950001,28000000,25439,0,191,208.37,120.629836798567,120.590113115193,124.697689710887,120.956376101376,124.350666535849,124.650732231614,120.906964167792,124.313982739413
"Marieke_WGS-1","chr1",28000001,28050000,22175,0,164,182.56,103.577451491964,105.653074100444,107.070267605159,103.857830788616,106.772300062195,109.210719759099,105.930678017335,108.915682146697
"Marieke_WGS-1","chr1",28050001,28100000,22049,0,140,155.85,88.4197756638715,90.1951774679791,91.4014479556238,88.6591238439404,91.1470854189468,93.2323108811109,90.43216569348,92.9804396503217
"Marieke_WGS-1","chr1",28100001,28150000,20651,0,144,159.67,90.9460549685535,92.4059286898442,94.0129178972131,91.192241668053,93.7512878594882,95.5175045132305,92.6487256739041,95.2594597302975
"Marieke_WGS-1","chr1",28150001,28200000,24388,0,148,162.76,93.4723342732355,94.1942065106723,96.6243878388023,93.7253594921656,96.3554903000295,97.3659988386885,94.4417022025717,97.1029602661941
"Marieke_WGS-1","chr1",28200001,28250000,23615,0,186,205.79,117.471987667715,119.096987944404,121.4333522839,117.789978821235,121.095413485172,123.107329202591,119.40991580405,122.774749282257
"Marieke_WGS-1","chr1",28250001,28300000,24739,0,169,185.36,106.735300622816,107.27352002223,110.334605032146,107.024228068757,110.027553112872,110.885730798349,107.555381667908,110.586168069192
"Marieke_WGS-1","chr1",28300001,28350000,20546,0,174,192.9,109.893149753669,111.637149397325,113.598942459132,110.190625348897,113.282806163548,115.396296239758,111.930476498379,115.084548017626
"Marieke_WGS-1","chr1",28350001,28400000,18946,0,175,192.24,110.524719579839,111.255187144333,114.25180994453,110.823904804926,113.933856773684,115.001472209078,111.547510637886,114.690790621609
"Marieke_WGS-1","chr1",28400001,28450000,21408,0,159,176.83,100.419602361111,102.336947267647,103.805930178173,100.691433508475,103.517047011518,105.78292931092,102.605838046699,105.497152026733
"Marieke_WGS-1","chr1",28450001,28500000,23551,0,154,170.47,97.2617532302586,98.6562201024472,100.541592751186,97.5250362283345,100.261793960842,101.978261378909,98.9154397546842,101.702762574208
"Marieke_WGS-1","chr1",28500001,28550000,23003,0,188,208.82,118.735127320056,120.850541924051,122.739087254695,119.056537733291,122.397514705443,124.919930434351,121.168077254491,124.582453691243
"Marieke_WGS-1","chr1",28550001,28600000,23393,0,174,192.83,109.893149753669,111.596638249281,113.598942459132,110.190625348897,113.282806163548,115.354420963777,111.889858907114,115.042785869564
"Marieke_WGS-1","chr1",28600001,28650000,23262,0,164,181.91,103.577451491964,105.276899154316,107.070267605159,103.857830788616,106.772300062195,108.821877910702,105.553514669881,108.527890771832
"Marieke_WGS-1","chr1",28650001,28700000,22972,0,161,178.86,101.682742013452,103.511770560942,105.111665148967,101.957992420531,104.819148231789,106.997312314376,103.783748193364,106.708254320542
